,BETA,Total loss,Reconstruction (MSE),KL div,Test MAE,Epochs,Training time,Activation,Batch size,Saved as,Seed,Output nodes
0,0.0010000000474974509,0.024355057626962662,0.0039045456796884532,20.450510025024414,0.04814628884196282,30,1 mins 51s,swish,100,BETA=0.001_epochs=30_seed=0_output_nodes=1.hdf5,0,1
1,0.0010000000474974509,0.011938456445932388,0.0021194550208747387,9.819003105163574,0.034165769815444946,60,3 mins 45s,swish,100,BETA=0.001_epochs=60_seed=0_output_nodes=1.hdf5,0,1
2,0.0010000000474974509,0.008672250434756279,0.0013903965009376409,7.281854629516602,0.02998322993516922,90,5 mins 40s,swish,100,BETA=0.001_epochs=90_seed=0_output_nodes=1.hdf5,0,1
3,0.0010000000474974509,0.007754795718938112,0.0015467866323888302,6.208008289337157,0.030808066949248317,120,7 mins 34s,swish,100,BETA=0.001_epochs=120_seed=0_output_nodes=1.hdf5,0,1
4,0.0010000000474974509,0.006386193912476301,0.0011808882700279355,5.2053046226501465,0.03168448060750961,300,19 mins 2s,swish,100,BETA=0.001_epochs=300_seed=0_output_nodes=1.hdf5,0,1
5,0.0010000000474974509,0.006482116878032684,0.0013938752235844733,5.0882415771484375,0.028789158910512924,600,37 mins 54s,swish,100,BETA=0.001_epochs=600_seed=0_output_nodes=1.hdf5,0,1
6,0.001000000047497451,0.022082554176449776,0.004478171933442354,17.604381561279297,0.04722140356898308,30,1 mins 49s,swish,100,BETA=0.001_epochs=30_seed=0_output_nodes=2.hdf5,0,2
7,0.001000000047497451,0.015546698123216627,0.004465023521333933,11.081674575805664,0.050954293459653854,60,3 mins 39s,swish,100,BETA=0.001_epochs=60_seed=0_output_nodes=2.hdf5,0,2
8,0.001000000047497451,0.009191003628075123,0.001594923553057015,7.596081256866455,0.03020472824573517,90,5 mins 31s,swish,100,BETA=0.001_epochs=90_seed=0_output_nodes=2.hdf5,0,2
9,0.001000000047497451,0.008717343211174011,0.001712715020403266,7.004627704620361,0.033514849841594696,120,7 mins 30s,swish,100,BETA=0.001_epochs=120_seed=0_output_nodes=2.hdf5,0,2
10,0.001000000047497451,0.006766806356608868,0.001497406978160143,5.269399642944336,0.03062754310667515,300,18 mins 46s,swish,100,BETA=0.001_epochs=300_seed=0_output_nodes=2.hdf5,0,2
11,0.001000000047497451,0.006774540059268475,0.001464564586058259,5.309975624084473,0.03058254346251488,600,37 mins 30s,swish,100,BETA=0.001_epochs=600_seed=0_output_nodes=2.hdf5,0,2
12,0.0010000000474974513,0.04558033496141434,0.018907414749264717,26.672910690307617,0.0957716628909111,30,1 mins 49s,swish,100,BETA=0.001_epochs=30_seed=0_output_nodes=5.hdf5,0,5
13,0.0010000000474974513,0.031573884189128876,0.009137779474258423,22.436105728149414,0.06946662068367004,60,3 mins 41s,swish,100,BETA=0.001_epochs=60_seed=0_output_nodes=5.hdf5,0,5
14,0.0010000000474974513,0.023518454283475876,0.006703716237097979,16.814733505249023,0.061100758612155914,90,5 mins 34s,swish,100,BETA=0.001_epochs=90_seed=0_output_nodes=5.hdf5,0,5
15,0.0010000000474974513,0.019144952297210693,0.004497346002608538,14.647607803344727,0.049823056906461716,120,7 mins 28s,swish,100,BETA=0.001_epochs=120_seed=0_output_nodes=5.hdf5,0,5
16,0.0010000000474974513,0.008981656283140182,0.002144027268514037,6.83762788772583,0.03537359461188316,300,18 mins 48s,swish,100,BETA=0.001_epochs=300_seed=0_output_nodes=5.hdf5,0,5
17,0.0010000000474974513,0.0070086196064949036,0.0018195115262642503,5.189108371734619,0.03290962800383568,600,37 mins 51s,swish,100,BETA=0.001_epochs=600_seed=0_output_nodes=5.hdf5,0,5
