,BETA,Total loss,Reconstruction (MSE),KL div,Test MAE,Epochs,Training time,Activation,Batch size,Saved as,Seed,Output nodes
0,0.0010000000474974509,0.050695035606622696,0.013199971057474613,37.49506378173828,0.0734703540802002,30,1 mins 31s,swish,100,BETA=0.001_epochs=30_seed=0_output_nodes=1.hdf5,0,1
1,0.0010000000474974509,0.03398006409406662,0.007732178084552287,26.24788475036621,0.05855921283364296,60,2 mins 59s,swish,100,BETA=0.001_epochs=60_seed=0_output_nodes=1.hdf5,0,1
2,0.0010000000474974509,0.026251353323459625,0.005564793013036251,20.68655776977539,0.049276597797870636,90,4 mins 26s,swish,100,BETA=0.001_epochs=90_seed=0_output_nodes=1.hdf5,0,1
3,0.0010000000474974509,0.021325262263417244,0.0035943929105997094,17.730865478515625,0.042370732873678214,120,5 mins 54s,swish,100,BETA=0.001_epochs=120_seed=0_output_nodes=1.hdf5,0,1
4,0.0010000000474974509,0.015766473487019542,0.0040082926861941814,11.758179664611815,0.03987275809049606,300,14 mins 44s,swish,100,BETA=0.001_epochs=300_seed=0_output_nodes=1.hdf5,0,1
5,0.0010000000474974509,0.013793506659567356,0.003577780211344361,10.21572494506836,0.04244454577565193,600,29 mins 28s,swish,100,BETA=0.001_epochs=600_seed=0_output_nodes=1.hdf5,0,1
6,0.0010000000474974509,0.07539717108011246,0.0318135991692543,43.58356475830078,0.10430920124053956,30,1 mins 31s,swish,100,BETA=0.001_epochs=30_seed=0_output_nodes=2.hdf5,0,2
7,0.0010000000474974509,0.042982067912817,0.011706694960594177,31.275373458862305,0.07611090689897537,60,3 mins 1s,swish,100,BETA=0.001_epochs=60_seed=0_output_nodes=2.hdf5,0,2
8,0.0010000000474974509,0.03220951557159424,0.008189515210688114,24.01999855041504,0.06382505595684053,90,4 mins 30s,swish,100,BETA=0.001_epochs=90_seed=0_output_nodes=2.hdf5,0,2
9,0.0010000000474974509,0.02531513199210167,0.0063500748947262755,18.965057373046875,0.05512494593858719,120,6 mins 0s,swish,100,BETA=0.001_epochs=120_seed=0_output_nodes=2.hdf5,0,2
10,0.0010000000474974509,0.018253188580274585,0.004278241191059351,13.974946022033693,0.04805803298950195,300,14 mins 56s,swish,100,BETA=0.001_epochs=300_seed=0_output_nodes=2.hdf5,0,2
11,0.0010000000474974509,0.014645271003246309,0.005217262543737888,9.428007125854492,0.05286997929215431,600,29 mins 51s,swish,100,BETA=0.001_epochs=600_seed=0_output_nodes=2.hdf5,0,2
12,0.0010000000474974509,0.012697210535407066,0.0037567447870969772,8.940465927124023,0.046382062137126916,900,44 mins 46s,swish,100,BETA=0.001_epochs=900_seed=0_output_nodes=2.hdf5,0,2
13,0.0010000000474974509,,,,,1200,59 mins 49s,swish,100,BETA=0.001_epochs=1200_seed=0_output_nodes=2.hdf5,0,2
14,0.0010000000474974509,0.3580285608768463,0.2996140718460083,58.41448974609375,0.3847081959247589,30,1 mins 30s,swish,100,BETA=0.001_epochs=30_seed=0_output_nodes=5.hdf5,0,5
15,0.0010000000474974509,0.13012875616550446,0.07829219102859497,51.83656692504883,0.2004472315311432,60,3 mins 1s,swish,100,BETA=0.001_epochs=60_seed=0_output_nodes=5.hdf5,0,5
16,0.0010000000474974509,0.10731469094753264,0.0609884224832058,46.32626724243164,0.1834638714790344,90,4 mins 33s,swish,100,BETA=0.001_epochs=90_seed=0_output_nodes=5.hdf5,0,5
17,0.0010000000474974509,0.07973343878984451,0.0371004082262516,42.63302230834961,0.1457619071006775,120,6 mins 4s,swish,100,BETA=0.001_epochs=120_seed=0_output_nodes=5.hdf5,0,5
18,0.0010000000474974509,0.04067470878362656,0.012633937411010264,28.04076957702637,0.09057307988405228,300,15 mins 13s,swish,100,BETA=0.001_epochs=300_seed=0_output_nodes=5.hdf5,0,5
19,0.0010000000474974509,,,,,600,30 mins 24s,swish,100,BETA=0.001_epochs=600_seed=0_output_nodes=5.hdf5,0,5
20,0.0010000000474974509,0.7327204346656799,0.6806850433349609,52.03530502319336,0.6436595320701599,30,1 mins 30s,swish,100,BETA=0.001_epochs=30_seed=0_output_nodes=10.hdf5,0,10
21,0.0010000000474974509,0.43513089418411255,0.3865503370761871,48.58062362670898,0.4671698808670044,60,3 mins 1s,swish,100,BETA=0.001_epochs=60_seed=0_output_nodes=10.hdf5,0,10
22,0.0010000000474974509,0.3576520085334778,0.3121628761291504,45.48910522460938,0.3978961706161499,90,4 mins 32s,swish,100,BETA=0.001_epochs=90_seed=0_output_nodes=10.hdf5,0,10
23,0.0010000000474974509,0.30985167622566223,0.26596108078956604,43.890586853027344,0.360532283782959,120,6 mins 3s,swish,100,BETA=0.001_epochs=120_seed=0_output_nodes=10.hdf5,0,10
24,0.0010000000474974509,0.14968766272068024,0.10811195522546768,41.57571029663086,0.2168893963098526,300,15 mins 6s,swish,100,BETA=0.001_epochs=300_seed=0_output_nodes=10.hdf5,0,10
25,0.0010000000474974509,0.08955318480730058,0.05259054899215698,36.96263122558594,0.15146297216415405,600,30 mins 15s,swish,100,BETA=0.001_epochs=600_seed=0_output_nodes=10.hdf5,0,10
26,0.0010000000474974509,1.7649554014205933,1.743798017501831,21.15740394592285,1.0733320713043213,30,1 mins 30s,swish,100,BETA=0.001_epochs=30_seed=0_output_nodes=25.hdf5,0,25
27,0.0010000000474974509,1.390547513961792,1.3630205392837524,27.527061462402344,0.9267326593399048,60,3 mins 0s,swish,100,BETA=0.001_epochs=60_seed=0_output_nodes=25.hdf5,0,25
