,BETA,Total loss,Reconstruction (MSE),KL div,Test MAE,Epochs,Training time,Activation,Batch size,Saved as,Seed,Output nodes
0,0.0010000000474974509,0.01793220080435276,0.002617098856717348,15.315103530883787,0.03466155752539635,30,1 mins 30s,swish,100,BETA=0.001_epochs=30_seed=0_output_nodes=1.hdf5,0,1
1,0.0010000000474974509,0.012053423561155796,0.002156089758500457,9.897335052490234,0.031013874337077137,60,3 mins 1s,swish,100,BETA=0.001_epochs=60_seed=0_output_nodes=1.hdf5,0,1
2,0.0010000000474974509,0.010591757483780384,0.0017187308985739946,8.873024940490723,0.029583945870399475,90,4 mins 31s,swish,100,BETA=0.001_epochs=90_seed=0_output_nodes=1.hdf5,0,1
3,0.0010000000474974509,0.0069999247789382935,0.001735282246954739,5.264642238616943,0.02505664899945259,120,6 mins 0s,swish,100,BETA=0.001_epochs=120_seed=0_output_nodes=1.hdf5,0,1
4,0.0010000000474974509,0.0054042465053498745,0.0009884873870760202,4.415757656097412,0.02268703654408455,300,15 mins 9s,swish,100,BETA=0.001_epochs=300_seed=0_output_nodes=1.hdf5,0,1
5,0.0010000000474974509,0.005262037273496389,0.000967713713180274,4.294323921203613,0.020632999017834663,600,30 mins 20s,swish,100,BETA=0.001_epochs=600_seed=0_output_nodes=1.hdf5,0,1
6,0.0010000000474974509,0.030178718268871307,0.008945981971919538,21.232736587524414,0.06703294813632965,30,1 mins 26s,swish,100,BETA=0.001_epochs=30_seed=0_output_nodes=2.hdf5,0,2
7,0.0010000000474974509,0.018676375970244408,0.0041902675293385965,14.48610782623291,0.04260438680648804,60,2 mins 53s,swish,100,BETA=0.001_epochs=60_seed=0_output_nodes=2.hdf5,0,2
8,0.0010000000474974509,0.013072690926492214,0.00311885098926723,9.953839302062988,0.0375940315425396,90,4 mins 19s,swish,100,BETA=0.001_epochs=90_seed=0_output_nodes=2.hdf5,0,2
9,0.0010000000474974509,0.011548563838005066,0.002592670265585184,8.955893516540527,0.03331029042601585,120,5 mins 45s,swish,100,BETA=0.001_epochs=120_seed=0_output_nodes=2.hdf5,0,2
10,0.0010000000474974509,0.005678904242813586,0.0012094351695850492,4.469468116760254,0.025002339854836464,300,14 mins 22s,swish,100,BETA=0.001_epochs=300_seed=0_output_nodes=2.hdf5,0,2
11,0.0010000000474974509,0.005323929246515036,0.000924274791032076,4.3996543884277335,0.024139998480677605,600,28 mins 55s,swish,100,BETA=0.001_epochs=600_seed=0_output_nodes=2.hdf5,0,2
12,0.0010000000474974509,0.06844761222600937,0.04530496895313263,23.142637252807607,0.14373165369033813,30,1 mins 24s,swish,100,BETA=0.001_epochs=30_seed=0_output_nodes=5.hdf5,0,5
13,0.0010000000474974509,0.026671206578612328,0.008801104500889778,17.87010383605957,0.07474369555711746,60,2 mins 49s,swish,100,BETA=0.001_epochs=60_seed=0_output_nodes=5.hdf5,0,5
14,0.0010000000474974509,0.0203419215977192,0.0056478586047887785,14.694058418273926,0.05637247487902641,90,4 mins 16s,swish,100,BETA=0.001_epochs=90_seed=0_output_nodes=5.hdf5,0,5
15,0.0010000000474974509,0.017967697232961655,0.005887646228075028,12.08005142211914,0.05656472593545914,120,5 mins 42s,swish,100,BETA=0.001_epochs=120_seed=0_output_nodes=5.hdf5,0,5
16,0.0010000000474974509,0.010094653815031052,0.002276592655107379,7.818060398101807,0.0346258357167244,300,14 mins 23s,swish,100,BETA=0.001_epochs=300_seed=0_output_nodes=5.hdf5,0,5
17,0.0010000000474974509,0.005390163976699114,0.0010637623490765686,4.326401233673097,0.02394396811723709,600,28 mins 56s,swish,100,BETA=0.001_epochs=600_seed=0_output_nodes=5.hdf5,0,5
18,0.0010000000474974509,0.1867845356464386,0.17281967401504514,13.964876174926758,0.2995634078979492,30,1 mins 26s,swish,100,BETA=0.001_epochs=30_seed=0_output_nodes=10.hdf5,0,10
19,0.0010000000474974509,0.10416937619447708,0.09092622250318527,13.243141174316404,0.198013499379158,60,2 mins 53s,swish,100,BETA=0.001_epochs=60_seed=0_output_nodes=10.hdf5,0,10
20,0.0010000000474974509,0.07150982320308685,0.05840650200843811,13.103314399719238,0.152162104845047,90,4 mins 20s,swish,100,BETA=0.001_epochs=90_seed=0_output_nodes=10.hdf5,0,10
21,0.0010000000474974509,0.05346912145614624,0.04165425524115562,11.814862251281738,0.12545983493328094,120,5 mins 47s,swish,100,BETA=0.001_epochs=120_seed=0_output_nodes=10.hdf5,0,10
22,0.0010000000474974509,0.02285430021584034,0.013147445395588877,9.70685577392578,0.07222011685371399,300,14 mins 29s,swish,100,BETA=0.001_epochs=300_seed=0_output_nodes=10.hdf5,0,10
23,0.0010000000474974509,0.015440458431839943,0.007309171371161938,8.131284713745117,0.05632835626602172,600,28 mins 55s,swish,100,BETA=0.001_epochs=600_seed=0_output_nodes=10.hdf5,0,10
24,0.0010000000474974509,0.374176561832428,0.36890581250190735,5.27074670791626,0.510261595249176,30,1 mins 32s,swish,100,BETA=0.001_epochs=30_seed=0_output_nodes=25.hdf5,0,25
25,0.0010000000474974509,0.3144519031047821,0.3066040575504303,7.847827911376952,0.4449470043182373,60,3 mins 3s,swish,100,BETA=0.001_epochs=60_seed=0_output_nodes=25.hdf5,0,25
26,0.0010000000474974509,0.2789331078529358,0.2697685956954956,9.164494514465332,0.4076101779937744,90,4 mins 34s,swish,100,BETA=0.001_epochs=90_seed=0_output_nodes=25.hdf5,0,25
