,BETA,Total loss,Reconstruction (MSE),KL div,Test MAE,Epochs,Training time,Activation,Batch size,Saved as,Seed,Output nodes
20,0.004999999888241291,0.03349141404032707,0.004886345006525517,5.721014022827148,0.05702818930149079,90,5 mins 32s,swish,100,BETA=0.005_epochs=90_seed=0_output_nodes=2.hdf5,0,2
21,0.004999999888241291,0.033112797886133194,0.0048022200353443605,5.6621150970458975,0.057081710547208786,120,7 mins 25s,swish,100,BETA=0.005_epochs=120_seed=0_output_nodes=2.hdf5,0,2
22,0.004999999888241291,0.032409850507974625,0.00478208577260375,5.5255537033081055,0.05833126977086067,300,19 mins 10s,swish,100,BETA=0.005_epochs=300_seed=0_output_nodes=2.hdf5,0,2
23,0.004999999888241291,0.0326237753033638,0.004807831719517708,5.5631890296936035,0.05093052238225937,600,39 mins 9s,swish,100,BETA=0.005_epochs=600_seed=0_output_nodes=2.hdf5,0,2
24,0.004999999888241291,0.040007587522268295,0.0067472709342837325,6.6520633697509775,0.05507681518793106,30,1 mins 55s,swish,100,BETA=0.005_epochs=30_seed=0_output_nodes=5.hdf5,0,5
25,0.004999999888241291,0.03794234618544578,0.005973940249532461,6.393681049346924,0.05244337394833565,60,3 mins 54s,swish,100,BETA=0.005_epochs=60_seed=0_output_nodes=5.hdf5,0,5
26,0.004999999888241291,0.03731163963675499,0.0050666751340031615,6.44899320602417,0.057754535228013985,90,5 mins 54s,swish,100,BETA=0.005_epochs=90_seed=0_output_nodes=5.hdf5,0,5
27,0.004999999888241291,0.035467177629470825,0.004740904550999403,6.145255088806152,0.05228494107723236,120,7 mins 53s,swish,100,BETA=0.005_epochs=120_seed=0_output_nodes=5.hdf5,0,5
28,0.004999999888241291,0.03551437705755234,0.0051732100546360025,6.068232536315918,0.05179818347096443,300,19 mins 42s,swish,100,BETA=0.005_epochs=300_seed=0_output_nodes=5.hdf5,0,5
29,0.004999999888241291,0.035968862473964684,0.00502962339669466,6.187847137451173,0.05250191316008568,600,40 mins 19s,swish,100,BETA=0.005_epochs=600_seed=0_output_nodes=5.hdf5,0,5
30,0.004999999888241291,0.047913510352373116,0.008384216576814651,7.905858039855957,0.06936618685722351,30,1 mins 30s,swish,100,BETA=0.005_epochs=30_seed=0_output_nodes=10.hdf5,0,10
31,0.004999999888241291,0.04389946535229683,0.006212868262082338,7.537319183349608,0.06026444956660273,60,2 mins 59s,swish,100,BETA=0.005_epochs=60_seed=0_output_nodes=10.hdf5,0,10
32,0.004999999888241291,0.0433795228600502,0.006832973565906286,7.309310436248777,0.05720027908682824,90,4 mins 27s,swish,100,BETA=0.005_epochs=90_seed=0_output_nodes=10.hdf5,0,10
33,0.004999999888241291,0.04394092783331871,0.00776581186801195,7.235023498535156,0.061614852398633964,120,5 mins 55s,swish,100,BETA=0.005_epochs=120_seed=0_output_nodes=10.hdf5,0,10
34,0.004999999888241291,0.040808521211147315,0.006244509480893612,6.912802696228027,0.05761915445327759,300,14 mins 45s,swish,100,BETA=0.005_epochs=300_seed=0_output_nodes=10.hdf5,0,10
35,0.004999999888241291,,,,,600,29 mins 31s,swish,100,BETA=0.005_epochs=600_seed=0_output_nodes=10.hdf5,0,10
36,0.004999999888241291,0.04722390696406365,0.009245408698916435,7.5956993103027335,0.07091113924980164,30,1 mins 28s,swish,100,BETA=0.005_epochs=30_seed=0_output_nodes=100.hdf5,0,100
37,0.004999999888241291,0.04493335634469986,0.007550086360424756,7.476654529571532,0.06367244571447372,60,2 mins 55s,swish,100,BETA=0.005_epochs=60_seed=0_output_nodes=100.hdf5,0,100
38,0.004999999888241291,0.04362883418798447,0.007256307639181614,7.274505138397218,0.06291147321462631,90,4 mins 23s,swish,100,BETA=0.005_epochs=90_seed=0_output_nodes=100.hdf5,0,100
39,0.004999999888241291,0.04232510179281235,0.007392236031591892,6.986573696136475,0.06635166704654694,120,5 mins 51s,swish,100,BETA=0.005_epochs=120_seed=0_output_nodes=100.hdf5,0,100
40,0.004999999888241291,0.039946839213371284,0.006055546924471854,6.778258800506593,0.05685285106301308,300,14 mins 47s,swish,100,BETA=0.005_epochs=300_seed=0_output_nodes=100.hdf5,0,100
41,0.004999999888241291,0.038910780102014535,0.005167824216187,6.748591423034668,0.05672028660774231,600,29 mins 39s,swish,100,BETA=0.005_epochs=600_seed=0_output_nodes=100.hdf5,0,100
42,0.004999999888241291,0.05028112232685089,0.009532859548926353,8.149652481079102,0.07546408474445343,30,1 mins 28s,swish,100,BETA=0.005_epochs=30_seed=0_output_nodes=200.hdf5,0,200
43,0.004999999888241291,0.04588763415813446,0.008791688829660416,7.419188976287842,0.06943418830633163,60,2 mins 56s,swish,100,BETA=0.005_epochs=60_seed=0_output_nodes=200.hdf5,0,200
44,0.004999999888241291,0.042847685515880585,0.0066759935580194,7.234339714050293,0.06642761081457138,90,4 mins 24s,swish,100,BETA=0.005_epochs=90_seed=0_output_nodes=200.hdf5,0,200
45,0.004999999888241291,0.04147721827030182,0.007557491306215525,6.783945083618164,0.06486953049898148,120,5 mins 53s,swish,100,BETA=0.005_epochs=120_seed=0_output_nodes=200.hdf5,0,200
46,0.004999999888241291,0.039130691438913345,0.005436398088932037,6.738857746124268,0.057622261345386505,300,14 mins 50s,swish,100,BETA=0.005_epochs=300_seed=0_output_nodes=200.hdf5,0,200
47,0.004999999888241291,0.03987615928053856,0.0054988195188343525,6.875467777252197,0.061582475900650024,600,29 mins 36s,swish,100,BETA=0.005_epochs=600_seed=0_output_nodes=200.hdf5,0,200
